UNIQUEID,split
653132,train
568397,test
426385,train
472121,train
507355,train
425099,train
430754,val
482198,val
647725,train
437416,train
520373,test
419400,train
515343,train
468151,val
484084,train
530575,test
439794,train
497374,test
431840,test
459087,train
604037,train
443837,train
452057,test
445138,test
580569,val
474546,train
495245,test
487750,train
465761,test
642295,train
424252,train
599782,val
616105,train
583120,train
583640,train
573772,test
581511,val
454353,test
556445,val
508436,train
541925,train
448305,val
469617,train
525454,train
550499,train
563366,val
438802,train
483137,test
583449,train
439327,val
517159,train
468471,train
593201,val
561896,val
623130,train
556672,train
439663,train
635926,val
429202,train
623242,val
556098,train
602903,train
441978,val
589377,train
496670,val
485818,train
586630,train
429463,train
494668,train
462758,train
521955,train
530706,train
458122,val
492743,test
422364,train
587128,val
453897,train
622193,train
570514,train
419088,val
547074,test
607807,train
436493,train
583422,train
557992,train
589412,train
543573,val
606423,train
465687,train
573732,val
586616,test
420559,train
538179,train
583357,test
632457,train
612339,train
648755,train
465774,train
648200,train
551256,train
551038,train
626700,train
481715,test
551740,train
495790,train
543609,train
557736,train
644525,test
491815,val
491164,train
429563,train
554288,val
541938,train
636806,test
469530,val
593236,train
598802,train
488602,train
585590,train
434316,train
584491,train
424570,val
612894,train
435385,val
583312,train
429455,train
530763,test
471652,train
549526,train
441309,train
629470,train
600038,train
585171,val
420394,train
564057,train
585000,train
546978,train
540422,val
628919,train
588874,val
515283,test
580039,test
587446,train
533066,test
519659,train
535560,train
583320,train
588836,train
581490,train
584690,val
560884,test
583022,train
462499,val
554704,val
466832,val
487829,train
575212,train
574062,train
572936,train
473297,train
558547,test
603593,train
515306,test
459100,train
495005,train
651992,val
579329,val
421135,train
488247,train
607108,train
495522,train
454494,train
584557,train
579454,train
633769,train
468922,train
624769,train
472833,train
431438,train
453721,train
487410,train
574421,train
481525,val
431860,train
428158,train
528279,train
417958,train
494014,train
528307,val
480888,train
454413,train
523177,test
436668,train
525580,test
566727,test
515209,train
555862,train
421780,train
421952,train
459692,test
557828,train
565245,train
524561,train
513415,val
603577,train
535627,val
574604,train
578014,train
486979,train
562509,train
465876,train
619680,train
555289,val
590221,test
562722,train
551222,test
485441,train
593664,train
595981,train
651326,train
474748,val
594638,train
645342,train
634959,train
419170,train
635363,train
432335,test
571372,train
473221,train
585283,train
607736,train
505403,train
508570,val
535268,test
590451,train
620641,train
542077,train
503913,train
492930,test
493408,train
637703,train
466380,train
504668,train
513450,train
480849,val
613642,train
508733,train
593668,train
422221,train
584444,train
494530,test
561285,train
583689,train
521364,train
453343,train
500784,train
566575,train
430594,train
446626,train
487778,val
478196,train
563048,train
422882,test
506158,test
431318,train
642302,train
563565,train
441172,val
533227,val
572243,train
490819,train
436767,train
585208,val
450258,train
418338,train
461057,train
494751,test
441675,test
438119,val
509515,train
439999,val
495071,train
444824,val
447110,train
584093,train
434593,test
637759,train
424687,train
618971,train
544172,train
570638,train
466381,train
521565,test
557282,train
599595,train
518781,test
555310,train
476687,train
438461,train
569105,train
522819,train
609182,train
562866,train
541097,train
509415,train
630963,train
619843,train
445775,train
551181,train
511217,test
537457,test
572277,train
450407,train
520351,train
510660,test
528185,train
537486,train
616101,train
584593,train
518242,train
644527,train
493196,val
618434,train
483781,train
640229,train
487261,test
537873,val
446244,train
489590,train
439529,train
466303,train
567246,train
511479,train
577217,train
577291,train
481986,train
563291,val
587140,train
587005,train
519526,train
474328,val
605094,train
623360,test
563265,train
453864,train
561095,train
567566,train
453621,test
443286,train
538076,train
449099,test
495856,train
623331,train
566369,test
551190,train
649322,train
584086,train
444842,val
562915,train
453833,test
453264,train
482545,train
491660,val
619412,val
454526,train
524341,val
563890,train
620995,train
461403,test
619505,val
423228,train
494467,train
626068,val
546268,train
563778,test
625876,train
544811,train
648431,test
645367,train
517532,train
491812,train
517162,train
649411,train
469862,train
524356,val
620786,train
523792,train
544829,train
500918,train
461469,train
501460,train
501498,train
619551,train
463774,train
491953,train
524987,train
518427,train
480859,train
518133,train
456978,train
517483,train
501508,train
491521,train
626251,train
560900,train
565782,train
501588,train
639130,train
608643,val
439225,train
608568,train
495358,train
518708,train
640815,val
632130,train
602362,val
463848,train
560550,train
562351,train
636432,test
622209,val
540657,test
501768,train
641406,train
562304,train
595480,train
647969,train
443368,train
634880,train
521109,val
509085,train
508616,train
541341,train
522061,train
461331,train
622005,train
569199,train
632407,val
425961,val
613092,train
437762,train
628865,test
452516,train
540927,train
567489,train
470805,train
466172,test
630463,train
641999,val
521362,train
508413,val
547370,train
653470,train
484177,val
522090,train
507506,train
640289,train
472245,train
437609,val
652255,train
551626,val
632118,val
631687,val
640805,train
537737,train
435266,train
567458,test
508731,train
444933,val
461086,train
617511,test
549721,train
537734,val
620745,train
563703,test
607427,train
599736,val
569769,val
608295,train
481203,train
452451,train
509441,train
628863,val
482494,train
424818,test
458844,train
628875,test
424411,train
530616,train
614823,test
653368,train
476951,train
441546,test
628855,train
570237,train
530460,train
481204,train
528196,train
617375,train
647776,test
550836,train
432000,val
628876,train
640290,train
647375,train
478015,test
540817,train
566978,train
642627,train
616944,train
621030,train
623219,train
617378,test
463787,train
508196,train
501135,train
518971,train
644618,test
483066,test
460337,train
647009,test
630535,train
632459,train
628885,train
523016,val
649556,train
468298,val
472178,train
645567,train
442845,train
646075,test
470349,val
596389,train
441965,train
627869,test
501116,train
642171,train
530618,train
470361,val
511230,train
455823,test
424591,test
614866,train
470512,train
498472,train
631269,train
479641,val
460652,train
525795,train
562340,train
471523,train
509040,test
482052,train
610247,train
508420,train
597166,val
501613,train
549934,train
535728,test
620133,val
602991,train
444202,train
481491,val
611334,train
562320,test
563753,train
509075,train
522432,train
476468,train
646231,test
550509,train
440990,train
452275,test
630815,train
542355,train
634871,train
453866,train
603252,train
457081,val
607230,test
543090,train
576579,val
592208,test
612789,test
529265,test
647684,train
594604,train
544911,train
565002,val
559810,train
518493,train
471627,train
475953,train
653144,train
641313,train
543998,train
607171,train
578696,train
534081,test
613302,train
581061,val
502683,train
473151,train
626304,val
574376,test
435431,train
591653,test
545925,val
637548,train
518472,train
534195,train
639202,train
547883,train
452486,train
453478,train
629212,test
647185,train
504409,train
538684,train
474027,train
496004,train
635045,train
547683,train
630565,val
599659,val
598557,train
625445,train
598332,train
462776,train
480400,train
527780,train
539547,test
553398,train
446952,test
546705,train
433009,train
511133,train
485474,train
546956,val
503252,train
503216,train
602856,test
433062,train
582477,train
530351,val
456368,val
615890,train
546723,train
634903,train
439821,test
651618,val
576632,test
611349,train
452239,test
617907,train
527775,train
432273,val
615963,val
567155,train
651534,train
505233,train
566905,train
628400,train
622547,train
576546,test
603686,test
616318,train
441908,test
459552,test
646880,train
475727,train
538281,train
634894,test
516752,val
628890,train
508448,test
487613,train
609016,test
645095,train
543472,train
530181,val
477087,train
527765,train
428122,val
419466,test
495157,train
502343,train
455723,train
426835,train
427561,train
585531,train
628458,val
448788,train
586686,train
651446,train
621885,train
653485,test
632876,train
515243,train
496053,train
456545,train
511177,test
651768,train
549670,train
651126,val
511274,train
440675,train
554537,train
462567,train
547043,train
644871,train
433604,train
462856,val
516505,train
483419,train
492044,train
523167,train
439733,test
469843,train
537303,train
495373,val
561287,train
556050,train
603439,train
508942,val
456207,train
602659,train
442991,test
644879,train
482771,train
576719,train
502909,train
421395,train
440501,train
525401,train
644950,train
521383,train
460810,train
527756,train
560812,val
440281,val
554075,train
522284,train
511112,train
443401,train
620178,train
557433,val
481164,train
495903,train
470644,train
616595,val
427956,train
513491,train
471509,train
622378,train
540153,train
455661,train
615983,train
529465,train
433602,train
428701,train
465631,train
602092,test
418857,train
447012,train
417738,test
602072,train
444434,val
443246,train
537306,val
487740,train
528561,train
456632,train
511127,train
439693,train
621867,train
434102,train
595629,train
651341,test
501813,train
641436,train
456236,train
610205,test
521236,train
542598,val
425724,train
590863,train
633449,train
509170,train
